Rank,%± LW,Overall Gross,%± LW1,Releases,#1 Release,Long Weekend,Country,Formatted_Date,Month,Year,Runtime,Genre,IMDb_ID,Budget
323719,-0.438,331048,-0.433,18,Mufasa: The Lion King,FALSE,South Africa,17-01-2025,January,2025,118,Drama,tt13186482,254567693
576283,-0.091,583718,-0.096,19,Mufasa: The Lion King,FALSE,South Africa,10-01-2025,January,2025,118,Animation,tt13186482,254567693
576283,-0.091,583718,-0.096,19,Mufasa: The Lion King,FALSE,South Africa,10-01-2025,January,2025,118,Adventure,tt13186482,254567693
576283,-0.091,583718,-0.096,19,Mufasa: The Lion King,FALSE,South Africa,10-01-2025,January,2025,118,Drama,tt13186482,254567693
634080,10.243,646061,10.455,17,Mufasa: The Lion King,FALSE,South Africa,03-01-2025,January,2025,118,Animation,tt13186482,254567693
634080,10.243,646061,10.455,17,Mufasa: The Lion King,FALSE,South Africa,03-01-2025,January,2025,118,Adventure,tt13186482,254567693
634080,10.243,646061,10.455,17,Mufasa: The Lion King,FALSE,South Africa,03-01-2025,January,2025,118,Drama,tt13186482,254567693
3873973,0.459,4794073,0.806,63,Mufasa: The Lion King,FALSE,Spain,24-01-2025,January,2025,118,Animation,tt13186482,254567693
3873973,0.459,4794073,0.806,63,Mufasa: The Lion King,FALSE,Spain,24-01-2025,January,2025,118,Adventure,tt13186482,254567693
3873973,0.459,4794073,0.806,63,Mufasa: The Lion King,FALSE,Spain,24-01-2025,January,2025,118,Drama,tt13186482,254567693
2654336,-0.176,2654336,-0.176,10,Mufasa: The Lion King,FALSE,Spain,17-01-2025,January,2025,118,Animation,tt13186482,254567693
2654336,-0.176,2654336,-0.176,10,Mufasa: The Lion King,FALSE,Spain,17-01-2025,January,2025,118,Adventure,tt13186482,254567693
2654336,-0.176,2654336,-0.176,10,Mufasa: The Lion King,FALSE,Spain,17-01-2025,January,2025,118,Drama,tt13186482,254567693
3220438,-0.464,3220438,-0.526,9,Mufasa: The Lion King,FALSE,Spain,10-01-2025,January,2025,118,Animation,tt13186482,254567693
3220438,-0.464,3220438,-0.526,9,Mufasa: The Lion King,FALSE,Spain,10-01-2025,January,2025,118,Adventure,tt13186482,254567693
3220438,-0.464,3220438,-0.526,9,Mufasa: The Lion King,FALSE,Spain,10-01-2025,January,2025,118,Drama,tt13186482,254567693
6009822,-0.342,6800350,-0.31,53,Mufasa: The Lion King,FALSE,Spain,03-01-2025,January,2025,118,Animation,tt13186482,254567693
6009822,-0.342,6800350,-0.31,53,Mufasa: The Lion King,FALSE,Spain,03-01-2025,January,2025,118,Adventure,tt13186482,254567693
6009822,-0.342,6800350,-0.31,53,Mufasa: The Lion King,FALSE,Spain,03-01-2025,January,2025,118,Drama,tt13186482,254567693
562737,-0.347,563106,-0.347,11,Mufasa: The Lion King,FALSE,Switzerland,05-02-2025,February,2025,118,Animation,tt13186482,254567693
562737,-0.347,563106,-0.347,11,Mufasa: The Lion King,FALSE,Switzerland,05-02-2025,February,2025,118,Adventure,tt13186482,254567693
562737,-0.347,563106,-0.347,11,Mufasa: The Lion King,FALSE,Switzerland,05-02-2025,February,2025,118,Drama,tt13186482,254567693
693222,-0.146,693222,-0.146,8,Mufasa: The Lion King,FALSE,Switzerland,22-01-2025,January,2025,118,Animation,tt13186482,254567693
693222,-0.146,693222,-0.146,8,Mufasa: The Lion King,FALSE,Switzerland,22-01-2025,January,2025,118,Adventure,tt13186482,254567693
693222,-0.146,693222,-0.146,8,Mufasa: The Lion King,FALSE,Switzerland,22-01-2025,January,2025,118,Drama,tt13186482,254567693
812157,-0.236,812157,-0.236,7,Mufasa: The Lion King,FALSE,Switzerland,15-01-2025,January,2025,118,Animation,tt13186482,254567693
812157,-0.236,812157,-0.236,7,Mufasa: The Lion King,FALSE,Switzerland,15-01-2025,January,2025,118,Adventure,tt13186482,254567693
812157,-0.236,812157,-0.236,7,Mufasa: The Lion King,FALSE,Switzerland,15-01-2025,January,2025,118,Drama,tt13186482,254567693
1063448,-0.532,1063448,-0.532,6,Mufasa: The Lion King,FALSE,Switzerland,08-01-2025,January,2025,118,Animation,tt13186482,254567693
1063448,-0.532,1063448,-0.532,6,Mufasa: The Lion King,FALSE,Switzerland,08-01-2025,January,2025,118,Adventure,tt13186482,254567693
1063448,-0.532,1063448,-0.532,6,Mufasa: The Lion King,FALSE,Switzerland,08-01-2025,January,2025,118,Drama,tt13186482,254567693
2269990,0.132,2269990,0.132,8,Mufasa: The Lion King,FALSE,Switzerland,01-01-2025,January,2025,118,Animation,tt13186482,254567693
2269990,0.132,2269990,0.132,8,Mufasa: The Lion King,FALSE,Switzerland,01-01-2025,January,2025,118,Adventure,tt13186482,254567693
2269990,0.132,2269990,0.132,8,Mufasa: The Lion King,FALSE,Switzerland,01-01-2025,January,2025,118,Drama,tt13186482,254567693
139312,-0.175,139312,-0.175,3,Mufasa: The Lion King,FALSE,Taiwan,24-01-2025,January,2025,118,Animation,tt13186482,254567693
139312,-0.175,139312,-0.175,3,Mufasa: The Lion King,FALSE,Taiwan,24-01-2025,January,2025,118,Adventure,tt13186482,254567693
139312,-0.175,139312,-0.175,3,Mufasa: The Lion King,FALSE,Taiwan,24-01-2025,January,2025,118,Drama,tt13186482,254567693
168812,-0.189,168812,-0.189,5,Mufasa: The Lion King,FALSE,Taiwan,17-01-2025,January,2025,118,Animation,tt13186482,254567693
168812,-0.189,168812,-0.189,5,Mufasa: The Lion King,FALSE,Taiwan,17-01-2025,January,2025,118,Adventure,tt13186482,254567693
168812,-0.189,168812,-0.189,5,Mufasa: The Lion King,FALSE,Taiwan,17-01-2025,January,2025,118,Drama,tt13186482,254567693
208256,-0.292,208256,-0.292,5,Mufasa: The Lion King,FALSE,Taiwan,10-01-2025,January,2025,118,Animation,tt13186482,254567693
208256,-0.292,208256,-0.292,5,Mufasa: The Lion King,FALSE,Taiwan,10-01-2025,January,2025,118,Adventure,tt13186482,254567693
208256,-0.292,208256,-0.292,5,Mufasa: The Lion King,FALSE,Taiwan,10-01-2025,January,2025,118,Drama,tt13186482,254567693
294241,-0.525,294241,-0.525,5,Mufasa: The Lion King,FALSE,Taiwan,03-01-2025,January,2025,118,Animation,tt13186482,254567693
294241,-0.525,294241,-0.525,5,Mufasa: The Lion King,FALSE,Taiwan,03-01-2025,January,2025,118,Adventure,tt13186482,254567693
294241,-0.525,294241,-0.525,5,Mufasa: The Lion King,FALSE,Taiwan,03-01-2025,January,2025,118,Drama,tt13186482,254567693
104472,-0.339,104472,-0.339,3,Mufasa: The Lion King,FALSE,Thailand,09-01-2025,January,2025,118,Animation,tt13186482,254567693
104472,-0.339,104472,-0.339,3,Mufasa: The Lion King,FALSE,Thailand,09-01-2025,January,2025,118,Adventure,tt13186482,254567693
104472,-0.339,104472,-0.339,3,Mufasa: The Lion King,FALSE,Thailand,09-01-2025,January,2025,118,Drama,tt13186482,254567693
157983,-0.51,157983,-0.51,3,Mufasa: The Lion King,FALSE,Thailand,02-01-2025,January,2025,118,Animation,tt13186482,254567693
157983,-0.51,157983,-0.51,3,Mufasa: The Lion King,FALSE,Thailand,02-01-2025,January,2025,118,Adventure,tt13186482,254567693
157983,-0.51,157983,-0.51,3,Mufasa: The Lion King,FALSE,Thailand,02-01-2025,January,2025,118,Drama,tt13186482,254567693
1797910,-0.365,2295129,-0.262,42,Mufasa: The Lion King,FALSE,UAE,16-01-2025,January,2025,118,Animation,tt13186482,254567693
1797910,-0.365,2295129,-0.262,42,Mufasa: The Lion King,FALSE,UAE,16-01-2025,January,2025,118,Adventure,tt13186482,254567693
1797910,-0.365,2295129,-0.262,42,Mufasa: The Lion King,FALSE,UAE,16-01-2025,January,2025,118,Drama,tt13186482,254567693
2571828,0.868,2772375,1.014,34,Mufasa: The Lion King,FALSE,UAE,02-01-2025,January,2025,118,Animation,tt13186482,254567693
2571828,0.868,2772375,1.014,34,Mufasa: The Lion King,FALSE,UAE,02-01-2025,January,2025,118,Adventure,tt13186482,254567693
2571828,0.868,2772375,1.014,34,Mufasa: The Lion King,FALSE,UAE,02-01-2025,January,2025,118,Drama,tt13186482,254567693
136426,-0.098,152545,-0.064,20,Mufasa: The Lion King,FALSE,Slovenia,16-01-2025,January,2025,118,Animation,tt13186482,254567693
136426,-0.098,152545,-0.064,20,Mufasa: The Lion King,FALSE,Slovenia,16-01-2025,January,2025,118,Adventure,tt13186482,254567693
136426,-0.098,152545,-0.064,20,Mufasa: The Lion King,FALSE,Slovenia,16-01-2025,January,2025,118,Drama,tt13186482,254567693
151285,-0.532,163005,-0.518,19,Mufasa: The Lion King,FALSE,Slovenia,09-01-2025,January,2025,118,Animation,tt13186482,254567693
151285,-0.532,163005,-0.518,19,Mufasa: The Lion King,FALSE,Slovenia,09-01-2025,January,2025,118,Adventure,tt13186482,254567693
151285,-0.532,163005,-0.518,19,Mufasa: The Lion King,FALSE,Slovenia,09-01-2025,January,2025,118,Drama,tt13186482,254567693
323173,0.007,338241,0,20,Mufasa: The Lion King,FALSE,Slovenia,02-01-2025,January,2025,118,Animation,tt13186482,254567693
323173,0.007,338241,0,20,Mufasa: The Lion King,FALSE,Slovenia,02-01-2025,January,2025,118,Adventure,tt13186482,254567693
323173,0.007,338241,0,20,Mufasa: The Lion King,FALSE,Slovenia,02-01-2025,January,2025,118,Drama,tt13186482,254567693
985164,-0.269,1111745,-0.211,39,Mufasa: The Lion King,FALSE,Portugal,09-01-2025,January,2025,118,Animation,tt13186482,254567693
985164,-0.269,1111745,-0.211,39,Mufasa: The Lion King,FALSE,Portugal,09-01-2025,January,2025,118,Adventure,tt13186482,254567693
985164,-0.269,1111745,-0.211,39,Mufasa: The Lion King,FALSE,Portugal,09-01-2025,January,2025,118,Drama,tt13186482,254567693
1348361,-0.088,1408469,-0.078,36,Mufasa: The Lion King,FALSE,Portugal,02-01-2025,January,2025,118,Animation,tt13186482,254567693
1348361,-0.088,1408469,-0.078,36,Mufasa: The Lion King,FALSE,Portugal,02-01-2025,January,2025,118,Adventure,tt13186482,254567693
1348361,-0.088,1408469,-0.078,36,Mufasa: The Lion King,FALSE,Portugal,02-01-2025,January,2025,118,Drama,tt13186482,254567693
886058,-0.357,1050796,-0.34,20,Na plech,FALSE,Czech Replublic,06-02-2025,February,2025,101,Comedy,tt34483589,236115100
886058,-0.357,1050796,-0.34,20,Na plech,FALSE,Czech Replublic,06-02-2025,February,2025,127,Crime,tt34483589,160991022
1322343,0.887,1440520,0.798,19,Na plech,FALSE,Czech Replublic,23-01-2025,January,2025,101,Comedy,tt34483589,236115100
1322343,0.887,1440520,0.798,19,Na plech,FALSE,Czech Replublic,23-01-2025,January,2025,127,Crime,tt34483589,160991022
3458968,-0.067,3480708,-0.066,18,Nha Gia Tien,FALSE,Vietnam,21-02-2025,February,2025,101,Comedy,tt34460889,236115100
3458968,-0.067,3480708,-0.066,18,Nha Gia Tien,FALSE,Vietnam,21-02-2025,February,2025,109,Family,tt34460889,86656856
3458968,-0.067,3480708,-0.066,18,Nha Gia Tien,FALSE,Vietnam,21-02-2025,February,2025,110,Horror,tt34460889,74346140
20907201,-0.313,21203267,-0.314,32,Nosferatu,FALSE,United Kingdom,03-01-2025,January,2025,132,Fantasy,tt5040012,95608235
20907201,-0.313,21203267,-0.314,32,Nosferatu,FALSE,United Kingdom,03-01-2025,January,2025,132,Horror,tt5040012,95608235
20907201,-0.313,21203267,-0.314,32,Nosferatu,FALSE,United Kingdom,03-01-2025,January,2025,132,Mystery,tt5040012,95608235
382906,-0.188,382906,-0.188,10,Nosferatu,FALSE,Finland,17-01-2025,January,2025,132,Fantasy,tt5040012,95608235
382906,-0.188,382906,-0.188,10,Nosferatu,FALSE,Finland,17-01-2025,January,2025,132,Horror,tt5040012,95608235
382906,-0.188,382906,-0.188,10,Nosferatu,FALSE,Finland,17-01-2025,January,2025,132,Mystery,tt5040012,95608235
471284,-0.475,471284,-0.475,9,Nosferatu,FALSE,Finland,10-01-2025,January,2025,132,Fantasy,tt5040012,95608235
471284,-0.475,471284,-0.475,9,Nosferatu,FALSE,Finland,10-01-2025,January,2025,132,Horror,tt5040012,95608235
471284,-0.475,471284,-0.475,9,Nosferatu,FALSE,Finland,10-01-2025,January,2025,132,Mystery,tt5040012,95608235
897993,0.581,897993,0.581,10,Nosferatu,FALSE,Finland,03-01-2025,January,2025,132,Fantasy,tt5040012,95608235
897993,0.581,897993,0.581,10,Nosferatu,FALSE,Finland,03-01-2025,January,2025,132,Horror,tt5040012,95608235
897993,0.581,897993,0.581,10,Nosferatu,FALSE,Finland,03-01-2025,January,2025,132,Mystery,tt5040012,95608235
134611,-0.451,134611,-0.451,7,Nosferatu,FALSE,Greece,16-01-2025,January,2025,132,Fantasy,tt5040012,95608235
134611,-0.451,134611,-0.451,7,Nosferatu,FALSE,Greece,16-01-2025,January,2025,132,Horror,tt5040012,95608235
134611,-0.451,134611,-0.451,7,Nosferatu,FALSE,Greece,16-01-2025,January,2025,132,Mystery,tt5040012,95608235
245286,-0.649,245286,-0.649,6,Nosferatu,FALSE,Greece,09-01-2025,January,2025,132,Fantasy,tt5040012,95608235
245286,-0.649,245286,-0.649,6,Nosferatu,FALSE,Greece,09-01-2025,January,2025,132,Horror,tt5040012,95608235
245286,-0.649,245286,-0.649,6,Nosferatu,FALSE,Greece,09-01-2025,January,2025,132,Mystery,tt5040012,95608235
775480,-0.144,775480,-0.144,8,Nosferatu,FALSE,Sweden,17-01-2025,January,2025,132,Fantasy,tt5040012,95608235
775480,-0.144,775480,-0.144,8,Nosferatu,FALSE,Sweden,17-01-2025,January,2025,132,Horror,tt5040012,95608235
775480,-0.144,775480,-0.144,8,Nosferatu,FALSE,Sweden,17-01-2025,January,2025,132,Mystery,tt5040012,95608235
905598,-0.508,905598,-0.508,7,Nosferatu,FALSE,Sweden,10-01-2025,January,2025,132,Fantasy,tt5040012,95608235
905598,-0.508,905598,-0.508,7,Nosferatu,FALSE,Sweden,10-01-2025,January,2025,132,Horror,tt5040012,95608235
905598,-0.508,905598,-0.508,7,Nosferatu,FALSE,Sweden,10-01-2025,January,2025,132,Mystery,tt5040012,95608235
1840030,0.205,1840030,0.205,8,Nosferatu,FALSE,Sweden,03-01-2025,January,2025,132,Fantasy,tt5040012,95608235
1840030,0.205,1840030,0.205,8,Nosferatu,FALSE,Sweden,03-01-2025,January,2025,132,Horror,tt5040012,95608235
1840030,0.205,1840030,0.205,8,Nosferatu,FALSE,Sweden,03-01-2025,January,2025,132,Mystery,tt5040012,95608235
38232,0.885,38232,0.885,3,Nosferatu,FALSE,Venezuela,17-01-2025,January,2025,132,Fantasy,tt5040012,95608235
38232,0.885,38232,0.885,3,Nosferatu,FALSE,Venezuela,17-01-2025,January,2025,132,Horror,tt5040012,95608235
38232,0.885,38232,0.885,3,Nosferatu,FALSE,Venezuela,17-01-2025,January,2025,132,Mystery,tt5040012,95608235
20279,1.9,20279,1.9,2,Nosferatu,FALSE,Venezuela,10-01-2025,January,2025,132,Fantasy,tt5040012,95608235
20279,1.9,20279,1.9,2,Nosferatu,FALSE,Venezuela,10-01-2025,January,2025,132,Horror,tt5040012,95608235
20279,1.9,20279,1.9,2,Nosferatu,FALSE,Venezuela,10-01-2025,January,2025,132,Mystery,tt5040012,95608235
117910,-0.484,117910,-0.484,4,Nosferatu,FALSE,Ukraine,16-01-2025,January,2025,132,Fantasy,tt5040012,95608235
117910,-0.484,117910,-0.484,4,Nosferatu,FALSE,Ukraine,16-01-2025,January,2025,132,Horror,tt5040012,95608235
117910,-0.484,117910,-0.484,4,Nosferatu,FALSE,Ukraine,16-01-2025,January,2025,132,Mystery,tt5040012,95608235
228723,-0.027,228723,-0.027,5,Nosferatu,FALSE,Ukraine,09-01-2025,January,2025,132,Fantasy,tt5040012,95608235
228723,-0.027,228723,-0.027,5,Nosferatu,FALSE,Ukraine,09-01-2025,January,2025,132,Horror,tt5040012,95608235
228723,-0.027,228723,-0.027,5,Nosferatu,FALSE,Ukraine,09-01-2025,January,2025,132,Mystery,tt5040012,95608235
235079,89.138,235079,89.138,4,Nosferatu,FALSE,Ukraine,02-01-2025,January,2025,132,Fantasy,tt5040012,95608235
235079,89.138,235079,89.138,4,Nosferatu,FALSE,Ukraine,02-01-2025,January,2025,132,Horror,tt5040012,95608235
235079,89.138,235079,89.138,4,Nosferatu,FALSE,Ukraine,02-01-2025,January,2025,132,Mystery,tt5040012,95608235
14404,-0.325,14404,-0.325,3,Nosferatu,FALSE,Uruguay,16-01-2025,January,2025,132,Fantasy,tt5040012,95608235
14404,-0.325,14404,-0.325,3,Nosferatu,FALSE,Uruguay,16-01-2025,January,2025,132,Horror,tt5040012,95608235
14404,-0.325,14404,-0.325,3,Nosferatu,FALSE,Uruguay,16-01-2025,January,2025,132,Mystery,tt5040012,95608235
21332,-0.509,21332,-0.509,3,Nosferatu,FALSE,Uruguay,09-01-2025,January,2025,132,Fantasy,tt5040012,95608235
21332,-0.509,21332,-0.509,3,Nosferatu,FALSE,Uruguay,09-01-2025,January,2025,132,Horror,tt5040012,95608235
21332,-0.509,21332,-0.509,3,Nosferatu,FALSE,Uruguay,09-01-2025,January,2025,132,Mystery,tt5040012,95608235
43429,7.315,43429,7.315,5,Nosferatu,FALSE,Uruguay,02-01-2025,January,2025,132,Fantasy,tt5040012,95608235
43429,7.315,43429,7.315,5,Nosferatu,FALSE,Uruguay,02-01-2025,January,2025,132,Horror,tt5040012,95608235
43429,7.315,43429,7.315,5,Nosferatu,FALSE,Uruguay,02-01-2025,January,2025,132,Mystery,tt5040012,95608235
11904,-0.542,11904,-0.542,2,Nosferatu,FALSE,Trinad & Tobago,08-01-2025,January,2025,132,Fantasy,tt5040012,95608235
11904,-0.542,11904,-0.542,2,Nosferatu,FALSE,Trinad & Tobago,08-01-2025,January,2025,132,Horror,tt5040012,95608235
11904,-0.542,11904,-0.542,2,Nosferatu,FALSE,Trinad & Tobago,08-01-2025,January,2025,132,Mystery,tt5040012,95608235
25986,-0.211,25986,-0.211,2,Nosferatu,FALSE,Trinad & Tobago,01-01-2025,January,2025,132,Fantasy,tt5040012,95608235
25986,-0.211,25986,-0.211,2,Nosferatu,FALSE,Trinad & Tobago,01-01-2025,January,2025,132,Horror,tt5040012,95608235
25986,-0.211,25986,-0.211,2,Nosferatu,FALSE,Trinad & Tobago,01-01-2025,January,2025,132,Mystery,tt5040012,95608235
923411,-0.3,1028231,-0.274,29,Nosferatu,FALSE,Romania,10-01-2025,January,2025,132,Fantasy,tt5040012,95608235
923411,-0.3,1028231,-0.274,29,Nosferatu,FALSE,Romania,10-01-2025,January,2025,132,Horror,tt5040012,95608235
923411,-0.3,1028231,-0.274,29,Nosferatu,FALSE,Romania,10-01-2025,January,2025,132,Mystery,tt5040012,95608235
1319205,-0.099,1415323,-0.086,34,Nosferatu,FALSE,Romania,03-01-2025,January,2025,132,Fantasy,tt5040012,95608235
1319205,-0.099,1415323,-0.086,34,Nosferatu,FALSE,Romania,03-01-2025,January,2025,132,Horror,tt5040012,95608235
1319205,-0.099,1415323,-0.086,34,Nosferatu,FALSE,Romania,03-01-2025,January,2025,132,Mystery,tt5040012,95608235
90793,-0.242,106284,-0.225,21,Paddington in Peru,FALSE,Slovenia,06-02-2025,February,2025,106,Animation,tt5822536,45770312
90793,-0.242,106284,-0.225,21,Paddington in Peru,FALSE,Slovenia,06-02-2025,February,2025,106,Adventure,tt5822536,45770312
90793,-0.242,106284,-0.225,21,Paddington in Peru,FALSE,Slovenia,06-02-2025,February,2025,106,Comedy,tt5822536,45770312
777938,-0.163,971236,-0.086,36,Paddington in Peru,FALSE,Romania,24-01-2025,January,2025,106,Animation,tt5822536,45770312
777938,-0.163,971236,-0.086,36,Paddington in Peru,FALSE,Romania,24-01-2025,January,2025,106,Adventure,tt5822536,45770312
777938,-0.163,971236,-0.086,36,Paddington in Peru,FALSE,Romania,24-01-2025,January,2025,106,Comedy,tt5822536,45770312
929746,0.007,1063064,0.034,29,Paddington in Peru,FALSE,Romania,17-01-2025,January,2025,106,Animation,tt5822536,45770312
929746,0.007,1063064,0.034,29,Paddington in Peru,FALSE,Romania,17-01-2025,January,2025,106,Adventure,tt5822536,45770312
929746,0.007,1063064,0.034,29,Paddington in Peru,FALSE,Romania,17-01-2025,January,2025,106,Comedy,tt5822536,45770312
3006499,-0.233,3243368,-0.201,53,Rafadan Tayfa: Kapadokya,FALSE,Turkey,24-01-2025,January,2025,84,Animation,tt35156304,254567693
3309987,0.417,3461426,0.424,50,Rafadan Tayfa: Kapadokya,FALSE,Turkey,10-01-2025,January,2025,84,Animation,tt35156304,254567693
2335285,-0.132,2430706,-0.145,49,Rafadan Tayfa: Kapadokya,FALSE,Turkey,03-01-2025,January,2025,84,Animation,tt35156304,254567693
2830137,0.1,3110605,0.122,35,Rekhachithram,FALSE,UAE,09-01-2025,January,2025,147,Drama,tt32284154,32580655
2830137,0.1,3110605,0.122,35,Rekhachithram,FALSE,UAE,09-01-2025,January,2025,147,Mystery,tt32284154,21474035
2830137,0.1,3110605,0.122,35,Rekhachithram,FALSE,UAE,09-01-2025,January,2025,147,Thriller,tt32284154,34790683
207,-0.897,207,-0.897,1,Rose's War,FALSE,Ireland,26-04-2025,April,2025,98,Thriller,tt28661069,34790683
2019,-0.668,2019,-0.668,1,Rose's War,FALSE,Ireland,19-04-2025,April,2025,98,Thriller,tt28661069,34790683
6085,-0.628,6085,-0.628,1,Rose's War,FALSE,Ireland,12-04-2025,April,2025,98,Thriller,tt28661069,34790683
16337,-0.318,16337,-0.318,1,Rose's War,FALSE,Ireland,05-04-2025,April,2025,98,Thriller,tt28661069,34790683
23965,-0.348,23965,-0.348,1,Rose's War,FALSE,Ireland,29-03-2025,March,2025,98,Thriller,tt28661069,34790683
36773,0,36773,0,1,Rose's War,FALSE,Ireland,22-03-2025,March,2025,98,Thriller,tt28661069,34790683
271151,-0.537,290437,-0.528,22,Sinners,FALSE,South Africa,09-05-2025,May,2025,137,Action,tt31193180,229720547
271151,-0.537,290437,-0.528,22,Sinners,FALSE,South Africa,09-05-2025,May,2025,137,Drama,tt31193180,229720547
271151,-0.537,290437,-0.528,22,Sinners,FALSE,South Africa,09-05-2025,May,2025,137,Horror,tt31193180,229720547
427103,0.047,442514,0.062,18,Sinners,FALSE,South Africa,25-04-2025,April,2025,137,Action,tt31193180,229720547
427103,0.047,442514,0.062,18,Sinners,FALSE,South Africa,25-04-2025,April,2025,137,Drama,tt31193180,229720547
